2024-12-14 08:09:06.345 | INFO     | __main__:run:39 - Bot started
2024-12-14 08:14:20.106 | INFO     | __main__:run:39 - Bot started
2024-12-14 08:15:39.647 | INFO     | __main__:run:39 - Bot started
2024-12-14 08:15:41.687 | INFO     | database.db:get_user:61 - ID: 617425053| Username: FoDwVn11110100001001000000| User not found
2024-12-14 08:51:50.047 | INFO     | __main__:run:64 - Bot started
2024-12-14 08:51:52.596 | INFO     | database.db:get_user:63 - ID: 617425053| Username: FoDwVn11110100001001000000| User not found
2024-12-14 08:51:52.632 | INFO     | database.db:create_user:79 - ID: 617425053| Username: FoDwVn11110100001001000000| Added to the database
2024-12-14 08:57:29.578 | INFO     | __main__:run:64 - Bot started
2024-12-14 08:58:38.888 | INFO     | __main__:run:64 - Bot started
2024-12-14 08:58:40.666 | INFO     | database.db:refresh_user:38 - ID: 617425053| Username: FoDwVn11110100001001000000| Refreshed last visit time.
2024-12-14 08:59:18.839 | INFO     | __main__:run:64 - Bot started
2024-12-14 08:59:20.391 | INFO     | database.db:refresh_user:38 - ID: 617425053| Username: FoDwVn11110100001001000000| Refreshed last visit time.
2024-12-14 08:59:20.392 | INFO     | database.db:get_user:62 - ID: 617425053| Username: FoDwVn11110100001001000000| Data: {'name': 'DFes', 'username': 'FoDwVn11110100001001000000', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:00:36.495 | INFO     | __main__:run:64 - Bot started
2024-12-14 09:00:39.555 | INFO     | database.db:refresh_user:38 - ID: 617425053| Username: FoDwVn11110100001001000000| Refreshed last visit time.
2024-12-14 09:00:39.555 | INFO     | database.db:get_user:62 - ID: 617425053| Username: FoDwVn11110100001001000000| Data: {'name': 'DFes', 'username': 'FoDwVn11110100001001000000', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:01:17.936 | INFO     | database.db:get_user:66 - ID: 6519421632| Username: abaralj| User not found
2024-12-14 09:01:17.974 | INFO     | database.db:create_user:82 - ID: 6519421632| Username: abaralj| Added to the database
2024-12-14 09:06:05.646 | INFO     | __main__:run:66 - Bot started
2024-12-14 09:07:15.526 | INFO     | database.db:refresh_user:38 - ID: 6519421632| Username: abaralj| Refreshed last visit time.
2024-12-14 09:07:15.529 | INFO     | database.db:get_user:62 - ID: 6519421632| Username: abaralj| Data: {'name': 'Abaral', 'username': 'abaralj', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:07:45.495 | INFO     | __main__:run:66 - Bot started
2024-12-14 09:07:47.365 | INFO     | database.db:refresh_user:38 - ID: 6519421632| Username: abaralj| Refreshed last visit time.
2024-12-14 09:07:47.366 | INFO     | database.db:get_user:62 - ID: 6519421632| Username: abaralj| Data: {'name': 'Abaral', 'username': 'abaralj', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:08:45.706 | INFO     | __main__:run:66 - Bot started
2024-12-14 09:08:47.279 | INFO     | database.db:refresh_user:38 - ID: 6519421632| Username: abaralj| Refreshed last visit time.
2024-12-14 09:08:47.280 | INFO     | database.db:get_user:62 - ID: 6519421632| Username: abaralj| Data: {'name': 'Abaral', 'username': 'abaralj', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:13:04.340 | INFO     | __main__:run:66 - Bot started
2024-12-14 09:13:06.454 | INFO     | database.db:refresh_user:38 - ID: 6519421632| Username: abaralj| Refreshed last visit time.
2024-12-14 09:13:06.457 | INFO     | database.db:get_user:62 - ID: 6519421632| Username: abaralj| Data: {'name': 'Abaral', 'username': 'abaralj', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:13:08.688 | INFO     | database.db:refresh_user:38 - ID: 6519421632| Username: abaralj| Refreshed last visit time.
2024-12-14 09:13:08.689 | INFO     | database.db:get_user:62 - ID: 6519421632| Username: abaralj| Data: {'name': 'Abaral', 'username': 'abaralj', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:13:10.940 | INFO     | database.db:refresh_user:38 - ID: 6519421632| Username: abaralj| Refreshed last visit time.
2024-12-14 09:13:10.941 | INFO     | database.db:get_user:62 - ID: 6519421632| Username: abaralj| Data: {'name': 'Abaral', 'username': 'abaralj', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:17:34.492 | INFO     | __main__:run:66 - Bot started
2024-12-14 09:17:44.180 | INFO     | database.db:refresh_user:38 - ID: 617425053| Username: FoDwVn11110100001001000000| Refreshed last visit time.
2024-12-14 09:17:44.181 | INFO     | database.db:get_user:62 - ID: 617425053| Username: FoDwVn11110100001001000000| Data: {'name': 'DFes', 'username': 'FoDwVn11110100001001000000', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:17:53.814 | INFO     | database.db:refresh_user:38 - ID: 617425053| Username: FoDwVn11110100001001000000| Refreshed last visit time.
2024-12-14 09:17:53.815 | INFO     | database.db:get_user:62 - ID: 617425053| Username: FoDwVn11110100001001000000| Data: {'name': 'DFes', 'username': 'FoDwVn11110100001001000000', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:17:57.674 | INFO     | database.db:refresh_user:38 - ID: 617425053| Username: FoDwVn11110100001001000000| Refreshed last visit time.
2024-12-14 09:17:57.678 | INFO     | database.db:get_user:62 - ID: 617425053| Username: FoDwVn11110100001001000000| Data: {'name': 'DFes', 'username': 'FoDwVn11110100001001000000', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:30:58.510 | INFO     | __main__:run:66 - Bot started
2024-12-14 09:31:12.418 | INFO     | database.db:refresh_user:38 - ID: 6519421632| Username: abaralj| Refreshed last visit time.
2024-12-14 09:31:12.418 | INFO     | database.db:get_user:62 - ID: 6519421632| Username: abaralj| Data: {'name': 'Abaral', 'username': 'abaralj', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:31:14.991 | INFO     | database.db:refresh_user:38 - ID: 6519421632| Username: abaralj| Refreshed last visit time.
2024-12-14 09:31:14.992 | INFO     | database.db:get_user:62 - ID: 6519421632| Username: abaralj| Data: {'name': 'Abaral', 'username': 'abaralj', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2024-12-14 09:32:14.348 | INFO     | __main__:run:66 - Bot started
