2025-04-14 13:46:02.494 | INFO     | __main__:run:117 - Bot started
2025-04-14 13:47:54.572 | INFO     | database.db:refresh_user:56 - ID: 617425053 | Username: FoDwVn11110100001001000000 Changed username in the database. Old: FoDwVn11110100001001000000
2025-04-14 13:47:54.574 | INFO     | database.db:get_user:96 - ID: 617425053| Username: FoDwVn11110100001001000000| Data: {'name': 'DFes', 'username': 'FoDwVn11110100001001000000', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2025-04-14 13:50:27.937 | INFO     | __main__:run:117 - Bot started
2025-04-14 13:52:05.664 | INFO     | database.db:get_user:103 - ID: 617425053| Username: FoDwVn11110100001001000000| User not found
2025-04-14 13:52:05.672 | INFO     | database.db:create_user:129 - ID: 617425053| Username: FoDwVn11110100001001000000| Added to the database
2025-04-14 13:52:12.919 | INFO     | database.db:refresh_user:56 - ID: 617425053 | Username: FoDwVn11110100001001000000 Changed username in the database. Old: FoDwVn11110100001001000000
2025-04-14 13:52:12.922 | INFO     | database.db:get_user:96 - ID: 617425053| Username: FoDwVn11110100001001000000| Data: {'name': 'DFes', 'username': 'FoDwVn11110100001001000000', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2025-04-14 14:03:01.444 | INFO     | __main__:run:117 - Bot started
2025-04-14 22:56:05.618 | INFO     | __main__:run:124 - Bot started
2025-04-14 22:56:30.692 | INFO     | database.db:get_user:100 - ID: 519300999| Username: anastasiiafesenko| User not found
2025-04-14 22:56:30.838 | INFO     | database.db:create_user:126 - ID: 519300999| Username: anastasiiafesenko| Added to the database
2025-04-14 23:01:53.739 | INFO     | __main__:run:124 - Bot started
2025-04-14 23:01:59.595 | INFO     | database.db:refresh_user:53 - ID: 519300999 | Username: anastasiiafesenko Changed username in the database. Old: anastasiiafesenko
2025-04-14 23:01:59.596 | INFO     | database.db:get_user:93 - ID: 519300999| Username: anastasiiafesenko| Data: {'name': 'Anastasiia', 'username': 'anastasiiafesenko', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2025-04-14 23:03:03.545 | INFO     | __main__:run:124 - Bot started
2025-04-14 23:03:06.727 | INFO     | database.db:refresh_user:53 - ID: 519300999 | Username: anastasiiafesenko Changed username in the database. Old: anastasiiafesenko
2025-04-14 23:03:06.728 | INFO     | database.db:get_user:93 - ID: 519300999| Username: anastasiiafesenko| Data: {'name': 'Anastasiia', 'username': 'anastasiiafesenko', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2025-04-14 23:09:13.301 | INFO     | __main__:run:124 - Bot started
2025-04-14 23:09:15.234 | INFO     | database.db:refresh_user:53 - ID: 519300999 | Username: anastasiiafesenko Changed username in the database. Old: anastasiiafesenko
2025-04-14 23:09:15.234 | INFO     | database.db:get_user:93 - ID: 519300999| Username: anastasiiafesenko| Data: {'name': 'Anastasiia', 'username': 'anastasiiafesenko', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2025-04-14 23:09:17.273 | INFO     | database.db:refresh_user:53 - ID: 519300999 | Username: anastasiiafesenko Changed username in the database. Old: anastasiiafesenko
2025-04-14 23:09:17.275 | INFO     | database.db:get_user:93 - ID: 519300999| Username: anastasiiafesenko| Data: {'name': 'Anastasiia', 'username': 'anastasiiafesenko', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2025-04-14 23:09:43.365 | INFO     | __main__:run:124 - Bot started
2025-04-14 23:09:47.833 | INFO     | database.db:refresh_user:53 - ID: 519300999 | Username: anastasiiafesenko Changed username in the database. Old: anastasiiafesenko
2025-04-14 23:09:47.834 | INFO     | database.db:get_user:93 - ID: 519300999| Username: anastasiiafesenko| Data: {'name': 'Anastasiia', 'username': 'anastasiiafesenko', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
2025-04-14 23:14:03.182 | INFO     | __main__:run:136 - Bot started
2025-04-14 23:14:05.164 | INFO     | database.db:refresh_user:53 - ID: 519300999 | Username: anastasiiafesenko Changed username in the database. Old: anastasiiafesenko
2025-04-14 23:14:05.165 | INFO     | database.db:get_user:93 - ID: 519300999| Username: anastasiiafesenko| Data: {'name': 'Anastasiia', 'username': 'anastasiiafesenko', 'balance': 0.0, 'language': 'RUS', 'is_ban': False}| Was already in the database
